JN202305170049_DeltaP,,JN202305170050_DeltaP,,JN202305170051_DeltaP,,JN202305170052_DeltaP,,JN202305170053_DeltaP,,JN202305170054_DeltaP,,JN202305170055_DeltaP,,JN202305170056_DeltaP,,JN202305170057_DeltaP,,JN202305170058_DeltaP,,JN202305170059_DeltaP,
4.12e-07,0.0039970241,4.12e-07,0.0042376178,4.12e-07,0.0043346812,4.12e-07,0.004339756,4.12e-07,0.0043878336,4.12e-07,0.0045430185,4.12e-07,0.0046478859,4.12e-07,0.0046016844,4.12e-07,0.0046082875,4.12e-07,0.0045180693,4.12e-07,0.0043237563
4.14e-07,0.0039796284,4.14e-07,0.0042498396,4.14e-07,0.0044162902,4.14e-07,0.0043309215,4.14e-07,0.0044302992,4.14e-07,0.0045361174,4.14e-07,0.0046252906,4.14e-07,0.004611454,4.14e-07,0.0046776757,4.14e-07,0.0044588069,4.14e-07,0.0042991214
4.16e-07,0.0039810347,4.16e-07,0.0042469585,4.16e-07,0.0043786503,4.16e-07,0.0043763295,4.16e-07,0.0043293745,4.16e-07,0.0045053894,4.16e-07,0.0045948843,4.16e-07,0.0047287769,4.16e-07,0.0044533517,4.16e-07,0.0044198534,4.16e-07,0.004310884
4.18e-07,0.0040110149,4.18e-07,0.0043270998,4.18e-07,0.0043869773,4.18e-07,0.0043630586,4.18e-07,0.0043458594,4.18e-07,0.0044796942,4.18e-07,0.0046517681,4.18e-07,0.004731725,4.18e-07,0.0046082875,4.18e-07,0.004497759,4.18e-07,0.004307481
4.2e-07,0.004014642,4.2e-07,0.0042948863,4.2e-07,0.0043326844,4.2e-07,0.0043381499,4.2e-07,0.0043768329,4.2e-07,0.0045141811,4.2e-07,0.00465021,4.2e-07,0.0047913454,4.2e-07,0.0045669894,4.2e-07,0.0045248382,4.2e-07,0.0042607263
4.22e-07,0.0040650526,4.22e-07,0.0043265764,4.22e-07,0.0043240301,4.22e-07,0.0043224837,4.22e-07,0.0044078226,4.22e-07,0.0045511522,4.22e-07,0.0046852888,4.22e-07,0.0046652453,4.22e-07,0.0043736589,4.22e-07,0.0043707476,4.22e-07,0.0042104209
4.24e-07,0.0040500998,4.24e-07,0.0042882515,4.24e-07,0.0042704027,4.24e-07,0.0043180599,4.24e-07,0.0044387961,4.24e-07,0.0045781215,4.24e-07,0.0045910026,4.24e-07,0.0048676268,4.24e-07,0.0045182942,4.24e-07,0.0043944954,4.24e-07,0.0041803862
4.26e-07,0.0040862979,4.26e-07,0.0043359175,4.26e-07,0.0043023783,4.26e-07,0.004352211,4.26e-07,0.0044063162,4.26e-07,0.0045737261,4.26e-07,0.0045886552,4.26e-07,0.0046994626,4.26e-07,0.0045433929,4.26e-07,0.0044333939,4.26e-07,0.0041690674
4.28e-07,0.004044252,4.28e-07,0.0043250052,4.28e-07,0.0042930585,4.28e-07,0.004316058,4.28e-07,0.0044188076,4.28e-07,0.0045630662,4.28e-07,0.0046112486,4.28e-07,0.0047199968,4.28e-07,0.004416455,4.28e-07,0.0044333939,4.28e-07,0.0041241623
4.3e-07,0.0039446149,4.3e-07,0.0042607524,4.3e-07,0.004277071,4.3e-07,0.0043188627,4.3e-07,0.00442331,4.3e-07,0.0045944098,4.3e-07,0.0046244999,4.3e-07,0.0047503063,4.3e-07,0.0043352647,4.3e-07,0.0045299437,4.3e-07,0.0041576009
4.32e-07,0.0038863576,4.32e-07,0.0042703557,4.32e-07,0.0042614103,4.32e-07,0.0043200739,4.32e-07,0.0044507785,4.32e-07,0.0046044346,4.32e-07,0.0046034632,4.32e-07,0.0047767041,4.32e-07,0.0044637001,4.32e-07,0.0045333286,4.32e-07,0.0040873955
4.34e-07,0.003929514,4.34e-07,0.0042181495,4.34e-07,0.0042271102,4.34e-07,0.0042529707,4.34e-07,0.0044253073,4.34e-07,0.0046539563,4.34e-07,0.0046120412,4.34e-07,0.004593865,4.34e-07,0.0044637001,4.34e-07,0.0044706822,4.34e-07,0.0040828083
4.36e-07,0.003984144,4.36e-07,0.004145429,4.36e-07,0.0042504207,4.36e-07,0.0042469399,4.36e-07,0.0045002508,4.36e-07,0.0045455247,4.36e-07,0.0044367202,4.36e-07,0.0046222187,4.36e-07,0.0044445009,4.36e-07,0.004472346,4.36e-07,0.0041331877
4.38e-07,0.0040010959,4.38e-07,0.0042437287,4.38e-07,0.0043220329,4.38e-07,0.0042381063,4.38e-07,0.0044447873,4.38e-07,0.00460883,4.38e-07,0.0044920449,4.38e-07,0.0045205317,4.38e-07,0.0043057688,4.38e-07,0.0044486537,4.38e-07,0.0041388101
4.4e-07,0.0040320377,4.4e-07,0.004211253,4.4e-07,0.0042813923,4.4e-07,0.0042513632,4.4e-07,0.0043833326,4.4e-07,0.0046633636,4.4e-07,0.0045037381,4.4e-07,0.0045547495,4.4e-07,0.0042865695,4.4e-07,0.0044148052,4.4e-07,0.0041340753
4.42e-07,0.0040200455,4.42e-07,0.0041677775,4.42e-07,0.004293724,4.42e-07,0.0042706518,4.42e-07,0.0044362918,4.42e-07,0.0046219951,4.42e-07,0.004375956,4.42e-07,0.004474557,4.42e-07,0.004330867,4.42e-07,0.0043504378,4.42e-07,0.0041031525
4.44e-07,0.0040135318,4.44e-07,0.0041227303,4.44e-07,0.0042910506,4.44e-07,0.0043236939,4.44e-07,0.004504737,4.44e-07,0.0045530419,4.44e-07,0.004398549,4.44e-07,0.004542029,4.44e-07,0.0044386019,4.44e-07,0.0045468668,4.44e-07,0.0041187615
4.46e-07,0.003995914,4.46e-07,0.0041403649,4.46e-07,0.0043080426,4.46e-07,0.004314044,4.46e-07,0.0045367246,4.46e-07,0.0045680781,4.46e-07,0.0044522928,4.46e-07,0.0044618715,4.46e-07,0.0044356543,4.46e-07,0.0045722802,4.46e-07,0.0041431007
4.48e-07,0.004011977,4.48e-07,0.0041379202,4.48e-07,0.0041911397,4.48e-07,0.0043228916,4.48e-07,0.0044822604,4.48e-07,0.0045254566,4.48e-07,0.0043837414,4.48e-07,0.0044950941,4.48e-07,0.0042644227,4.48e-07,0.004404651,4.48e-07,0.0041173561
4.5e-07,0.0040031685,4.5e-07,0.0041107703,4.5e-07,0.0042217728,4.5e-07,0.0042915447,4.5e-07,0.004486762,4.5e-07,0.0045781215,4.5e-07,0.0044936016,4.5e-07,0.0044931383,4.5e-07,0.0043515125,4.5e-07,0.0042285295,4.5e-07,0.0040769638
4.52e-07,0.0040546153,4.52e-07,0.0040337713,4.52e-07,0.004195462,4.52e-07,0.0043044067,4.52e-07,0.0045142318,4.52e-07,0.0044470956,4.52e-07,0.0045154062,4.52e-07,0.004577239,4.52e-07,0.0045035444,4.52e-07,0.0042725317,4.52e-07,0.0040993053
4.54e-07,0.0040223403,4.54e-07,0.0040942705,4.54e-07,0.0041618263,4.54e-07,0.0043100282,4.54e-07,0.0044842577,4.54e-07,0.0045561651,4.54e-07,0.0045528091,4.54e-07,0.0045400742,4.54e-07,0.0043234662,4.54e-07,0.004404651,4.54e-07,0.0040218499
4.56e-07,0.0040128655,4.56e-07,0.0040287077,4.56e-07,0.0041205315,4.56e-07,0.004244939,4.56e-07,0.0044592754,4.56e-07,0.0045687142,4.56e-07,0.0046143653,4.56e-07,0.0044481591,4.56e-07,0.0044415533,4.56e-07,0.0043792357,4.56e-07,0.0040769638
4.58e-07,0.0040266342,4.58e-07,0.0040241689,4.58e-07,0.0041818093,4.58e-07,0.0042754696,4.58e-07,0.0044128159,4.58e-07,0.0045881462,4.58e-07,0.0046135979,4.58e-07,0.0044119884,4.58e-07,0.0044327024,4.58e-07,0.0043893917,4.58e-07,0.0040683826
4.6e-07,0.0040284107,4.6e-07,0.0040324619,4.6e-07,0.0040938812,4.6e-07,0.0042369086,4.6e-07,0.0043663564,4.6e-07,0.0045605609,4.6e-07,0.0045201038,4.6e-07,0.0043816795,4.6e-07,0.0043589128,4.6e-07,0.0043351785,4.6e-07,0.004011937
4.62e-07,0.0040234509,4.62e-07,0.0041011674,4.62e-07,0.0041348492,4.62e-07,0.0042244401,4.62e-07,0.0043288833,4.62e-07,0.0045473943,4.62e-07,0.0045442558,4.62e-07,0.0045537543,4.62e-07,0.0043249638,4.62e-07,0.0042369645,4.62e-07,0.0039776107
4.64e-07,0.0040238951,4.64e-07,0.0040606605,4.64e-07,0.0040785596,4.64e-07,0.0042348937,4.64e-07,0.0043993271,4.64e-07,0.0044746809,4.64e-07,0.0045676166,4.64e-07,0.0044735968,4.64e-07,0.0043913606,4.64e-07,0.00403543,4.64e-07,0.0039737639
4.66e-07,0.0039961361,4.66e-07,0.0041160951,4.66e-07,0.0041125319,4.66e-07,0.0042706518,4.66e-07,0.0043653571,4.66e-07,0.0045279623,4.66e-07,0.0045317719,4.66e-07,0.004474557,4.66e-07,0.0043190653,4.66e-07,0.0043893917,4.66e-07,0.003994552
4.68e-07,0.003969043,4.68e-07,0.0041158334,4.68e-07,0.0040788976,4.68e-07,0.0042328797,4.68e-07,0.0043328777,4.68e-07,0.0045135436,4.68e-07,0.0045489287,4.68e-07,0.004571375,4.68e-07,0.0042614751,4.68e-07,0.0044148052,4.68e-07,0.0040108273
4.7e-07,0.0039798506,4.7e-07,0.0040740171,4.7e-07,0.0040852274,4.7e-07,0.0042409231,4.7e-07,0.0042464412,4.7e-07,0.0045398767,4.7e-07,0.0044998326,4.7e-07,0.0045586578,4.7e-07,0.0044400552,4.7e-07,0.0044181896,4.7e-07,0.0039737639
4.72e-07,0.0040045003,4.72e-07,0.0040681679,4.72e-07,0.0041215252,4.72e-07,0.0042232429,4.72e-07,0.0041909777,4.72e-07,0.0045198086,4.72e-07,0.0045107328,4.72e-07,0.0045361654,4.72e-07,0.0043677604,4.72e-07,0.0041861907,4.72e-07,0.0039483155
4.74e-07,0.0039848103,4.74e-07,0.0040466045,4.74e-07,0.0041361814,4.74e-07,0.0042143948,4.74e-07,0.0041864924,4.74e-07,0.0044364361,4.74e-07,0.0044896957,4.74e-07,0.0045586578,4.74e-07,0.0044194064,4.74e-07,0.0041844724,4.74e-07,0.0040157838
4.76e-07,0.0039628991,4.76e-07,0.0040801279,4.76e-07,0.0041015423,4.76e-07,0.0041272147,4.76e-07,0.0041914857,4.76e-07,0.00443582,4.76e-07,0.0044858158,4.76e-07,0.0044784658,4.76e-07,0.004401709,4.76e-07,0.0043995455,4.76e-07,0.0040566199
4.78e-07,0.0039102673,4.78e-07,0.0040548109,4.78e-07,0.0040472602,4.78e-07,0.0041714096,4.78e-07,0.0042774142,4.78e-07,0.0044345665,4.78e-07,0.0045777531,4.78e-07,0.0045635584,4.78e-07,0.0043869591,4.78e-07,0.0044367784,4.78e-07,0.0040256968
4.8e-07,0.0038558594,4.8e-07,0.0040271366,4.8e-07,0.0039899657,4.8e-07,0.0041501084,4.8e-07,0.0042914115,4.8e-07,0.0044809463,4.8e-07,0.0045208698,4.8e-07,0.00468479,4.8e-07,0.0043220166,4.8e-07,0.0044554225,4.8e-07,0.0040256968
4.82e-07,0.003896055,4.82e-07,0.0040314142,4.82e-07,0.0040595811,4.82e-07,0.0041537294,4.82e-07,0.0042559369,4.82e-07,0.0045799911,4.82e-07,0.0045239842,4.82e-07,0.0045870091,4.82e-07,0.0044031586,4.82e-07,0.0041895779,4.82e-07,0.0039999522
4.84e-07,0.0039263307,4.84e-07,0.0040593506,4.84e-07,0.0041151945,4.84e-07,0.0042023486,4.84e-07,0.0042594401,4.84e-07,0.0045649563,4.84e-07,0.0044850227,4.84e-07,0.004678926,4.84e-07,0.0042437739,4.84e-07,0.0042810221,4.84e-07,0.0040593571
4.86e-07,0.0039213714,4.86e-07,0.0040681679,4.86e-07,0.0041448465,4.86e-07,0.004188288,4.86e-07,0.0042944066,4.86e-07,0.0044847056,4.86e-07,0.0044078953,4.86e-07,0.0047532222,4.86e-07,0.0043293652,4.86e-07,0.0043758512,4.86e-07,0.0040408624
4.88e-07,0.0038816198,4.88e-07,0.0040910407,4.88e-07,0.0041504987,4.88e-07,0.0041396683,4.88e-07,0.0043458594,4.88e-07,0.0044583925,4.88e-07,0.0044663353,4.88e-07,0.0046134098,4.88e-07,0.0044637001,4.88e-07,0.0044876053,4.88e-07,0.0039934423
4.9e-07,0.003880658,4.9e-07,0.0041168812,4.9e-07,0.0040882169,4.9e-07,0.0041360483,4.9e-07,0.0043343678,4.9e-07,0.0045185545,4.9e-07,0.004474123,4.9e-07,0.0046544806,4.9e-07,0.0044666515,4.9e-07,0.0044080354,4.9e-07,0.0039861924
4.92e-07,0.0038554154,4.92e-07,0.0040380494,4.92e-07,0.0040902146,4.92e-07,0.0041191699,4.92e-07,0.0043448615,4.92e-07,0.0044715391,4.92e-07,0.0044585476,4.92e-07,0.0046798862,4.92e-07,0.0042408258,4.92e-07,0.0043148706,4.92e-07,0.0039469097
4.94e-07,0.0038675554,4.94e-07,0.0040364782,4.94e-07,0.0040149465,4.94e-07,0.0041774404,4.94e-07,0.0042179567,4.94e-07,0.004537371,4.94e-07,0.0043767216,4.94e-07,0.0046045976,4.94e-07,0.0041980301,4.94e-07,0.0043165893,4.94e-07,0.0039943298
4.96e-07,0.0038415731,4.96e-07,0.0040601362,4.96e-07,0.0040888833,4.96e-07,0.0041706068,4.96e-07,0.0042404495,4.96e-07,0.0045461403,4.96e-07,0.0044577569,4.96e-07,0.0046476247,4.96e-07,0.0042452752,4.96e-07,0.004338563,4.96e-07,0.0039369967
4.98e-07,0.0038671109,4.98e-07,0.00409558,4.98e-07,0.0040988796,4.98e-07,0.0041722134,4.98e-07,0.0042269607,4.98e-07,0.0044602621,4.98e-07,0.0044281413,4.98e-07,0.0046055927,4.98e-07,0.0042865695,4.98e-07,0.0043792357,4.98e-07,0.0039213873
5e-07,0.0038646685,5e-07,0.0040929611,5e-07,0.004080229,5e-07,0.0042019407,5e-07,0.0042414488,5e-07,0.0045160493,5e-07,0.0045403498,5e-07,0.0047062873,5e-07,0.0043544639,5e-07,0.004424959,5e-07,0.0039352211
5.02e-07,0.0038470507,5.02e-07,0.0041022147,5.02e-07,0.004063237,5.02e-07,0.0041340464,5.02e-07,0.0042679193,5.02e-07,0.0044715391,5.02e-07,0.0045356774,5.02e-07,0.004539113,5.02e-07,0.0043279156,5.02e-07,0.0043250243,5.02e-07,0.0039625191
5.04e-07,0.0038617074,5.04e-07,0.0041280556,5.04e-07,0.0040862206,5.04e-07,0.0041706068,5.04e-07,0.0042938995,5.04e-07,0.0044577564,5.04e-07,0.0044920449,5.04e-07,0.004580155,5.04e-07,0.0040873419,5.04e-07,0.0041184411,5.04e-07,0.0039898176
5.06e-07,0.0038509001,5.06e-07,0.0041334685,5.06e-07,0.0040998836,5.06e-07,0.0041537294,5.06e-07,0.0043288833,5.06e-07,0.0045053894,5.06e-07,0.0044624298,5.06e-07,0.0045537543,5.06e-07,0.0041448874,5.06e-07,0.0041167205,5.06e-07,0.0040442655
5.08e-07,0.0038163306,5.08e-07,0.0041390555,5.08e-07,0.0041078716,5.08e-07,0.0041340464,5.08e-07,0.0043258881,5.08e-07,0.0045047724,5.08e-07,0.0044063367,5.08e-07,0.0046886983,5.08e-07,0.0043869591,5.08e-07,0.0042420682,5.08e-07,0.004059135
5.1e-07,0.0038097424,5.1e-07,0.0041254368,5.1e-07,0.0040775663,5.1e-07,0.0040978817,5.1e-07,0.0042894143,5.1e-07,0.0043888027,5.1e-07,0.0044110096,5.1e-07,0.0045840633,5.1e-07,0.004407608,5.1e-07,0.0042556087,5.1e-07,0.0040833261
5.12e-07,0.0038314315,5.12e-07,0.0041227303,5.12e-07,0.0039816396,5.12e-07,0.0039552478,5.12e-07,0.0043168846,5.12e-07,0.0044796942,5.12e-07,0.0044616624,5.12e-07,0.0045576626,5.12e-07,0.0041729342,5.12e-07,0.0042081648,5.12e-07,0.0040117148
5.14e-07,0.0038628175,5.14e-07,0.0041696983,5.14e-07,0.0039550001,5.14e-07,0.0040018535,5.14e-07,0.0042789206,5.14e-07,0.0043706247,5.14e-07,0.0043603554,5.14e-07,0.0044706487,5.14e-07,0.0043013194,5.14e-07,0.0042115492,5.14e-07,0.0040225894
5.16e-07,0.0037987127,5.16e-07,0.0041683009,5.16e-07,0.0039436724,5.16e-07,0.0040327921,5.16e-07,0.0043443707,5.16e-07,0.0043066842,5.16e-07,0.0043564755,5.16e-07,0.0044471985,5.16e-07,0.0041478374,5.16e-07,0.0040879776,5.16e-07,0.0040313932
5.18e-07,0.0038449781,5.18e-07,0.0041834912,5.18e-07,0.0039653238,5.18e-07,0.0040279739,5.18e-07,0.0043283761,5.18e-07,0.004302925,5.18e-07,0.0042660693,5.18e-07,0.0045283488,5.18e-07,0.0040135509,5.18e-07,0.0042335801,5.18e-07,0.0040816986
5.2e-07,0.0038481611,5.2e-07,0.0041606189,5.2e-07,0.0039686523,5.2e-07,0.0040175198,5.2e-07,0.0043039024,5.2e-07,0.0043192133,5.2e-07,0.0043128431,5.2e-07,0.0044657798,5.2e-07,0.0041862321,5.2e-07,0.0042217602,5.2e-07,0.0039956616
5.22e-07,0.0038563036,5.22e-07,0.0041049211,5.22e-07,0.003963992,5.22e-07,0.0040179286,5.22e-07,0.0042764163,5.22e-07,0.0043587117,5.22e-07,0.0043806271,5.22e-07,0.0043425639,5.22e-07,0.0041360371,5.22e-07,0.0043132044,5.22e-07,0.003936775
5.24e-07,0.0038438677,5.24e-07,0.0040950566,5.24e-07,0.0039483318,5.24e-07,0.0040617161,5.24e-07,0.0042379452,5.24e-07,0.0042659324,5.24e-07,0.0042855497,5.24e-07,0.0043709148,5.24e-07,0.0041168882,5.24e-07,0.0042420682,5.24e-07,0.0039164303
5.26e-07,0.0037955297,5.26e-07,0.004077509,5.26e-07,0.0039343522,5.26e-07,0.0040922603,5.26e-07,0.0042354562,5.26e-07,0.0043073003,5.26e-07,0.0043206289,5.26e-07,0.0043503805,5.26e-07,0.0040961928,5.26e-07,0.0040405355,5.26e-07,0.0039040023
5.28e-07,0.0037959737,5.28e-07,0.0040993341,5.28e-07,0.0039373422,5.28e-07,0.0040802006,5.28e-07,0.0042014713,5.28e-07,0.004333016,5.28e-07,0.0042193225,5.28e-07,0.0044080806,5.28e-07,0.0040799933,5.28e-07,0.0041590589,5.28e-07,0.0039099208
5.3e-07,0.0037711016,5.3e-07,0.0041140006,5.3e-07,0.0039480045,5.3e-07,0.0041026999,5.3e-07,0.0041255285,5.3e-07,0.0043348856,5.3e-07,0.0042465883,5.3e-07,0.0042780396,5.3e-07,0.0040356973,5.3e-07,0.0041794218,5.3e-07,0.0039363308
5.32e-07,0.0037505967,5.32e-07,0.004058565,5.32e-07,0.003962988,5.32e-07,0.004044035,5.32e-07,0.004145517,5.32e-07,0.004291012,5.32e-07,0.0042933626,5.32e-07,0.0043513728,5.32e-07,0.0041744336,5.32e-07,0.0042759166,5.32e-07,0.0039202776
5.34e-07,0.0037132883,5.34e-07,0.0040769847,5.34e-07,0.0039563314,5.34e-07,0.0040802006,5.34e-07,0.0041525066,5.34e-07,0.0042095073,5.34e-07,0.0042473814,5.34e-07,0.0042389217,5.34e-07,0.0041404865,5.34e-07,0.0041828062,5.34e-07,0.0038552508
5.36e-07,0.003718914,5.36e-07,0.0040215496,5.36e-07,0.0039856443,5.36e-07,0.0040601101,5.36e-07,0.0041570091,5.36e-07,0.0042703277,5.36e-07,0.0042130928,5.36e-07,0.0042819483,5.36e-07,0.0040474976,5.36e-07,0.0041438546,5.36e-07,0.0038629442
5.38e-07,0.0037360881,5.38e-07,0.0039901212,5.38e-07,0.0039623231,5.38e-07,0.004071367,5.38e-07,0.0040980587,5.38e-07,0.0041994844,5.38e-07,0.0042380355,5.38e-07,0.0041568084,5.38e-07,0.0042127799,5.38e-07,0.0040642279,5.38e-07,0.0038453373
5.4e-07,0.003695671,5.4e-07,0.0040593506,5.4e-07,0.0040076235,5.4e-07,0.0040870328,5.4e-07,0.0041095503,5.4e-07,0.0042446326,5.4e-07,0.0042076292,5.4e-07,0.0042193769,5.4e-07,0.0038999128,5.4e-07,0.0042115492,5.4e-07,0.0038498498
5.42e-07,0.0036963366,5.42e-07,0.0040441602,5.42e-07,0.0039929673,5.42e-07,0.004128017,5.42e-07,0.0040665781,5.42e-07,0.0042515132,5.42e-07,0.0041873832,5.42e-07,0.004279993,5.42e-07,0.0041655828,5.42e-07,0.0041319798,5.42e-07,0.0038633884
5.44e-07,0.0036671713,5.44e-07,0.0039895973,5.44e-07,0.0039350186,5.44e-07,0.0040826094,5.44e-07,0.0039916327,5.44e-07,0.0043104421,5.44e-07,0.0042364793,5.44e-07,0.0042203399,5.44e-07,0.0041419365,5.44e-07,0.0041556745,5.44e-07,0.0038570997
5.46e-07,0.0037058117,5.46e-07,0.0039435029,5.46e-07,0.0039593321,5.46e-07,0.004031186,5.46e-07,0.0040121288,5.46e-07,0.0042621726,5.46e-07,0.0042099785,5.46e-07,0.004307386,5.46e-07,0.0040489957,5.46e-07,0.0041929628,5.46e-07,0.0039142114
5.48e-07,0.0037272789,5.48e-07,0.0039346861,5.48e-07,0.0040112794,5.48e-07,0.0040372158,5.48e-07,0.0039651608,5.48e-07,0.0042182989,5.48e-07,0.0042910133,5.48e-07,0.004232097,5.48e-07,0.0040873419,5.48e-07,0.0042623784,5.48e-07,0.003891648
5.5e-07,0.0037191361,5.5e-07,0.0039482173,5.5e-07,0.0040312726,5.5e-07,0.0040408229,5.5e-07,0.0040376019,5.5e-07,0.0041994844,5.5e-07,0.0043471046,5.5e-07,0.00424283,5.5e-07,0.0041685328,5.5e-07,0.0043064356,5.5e-07,0.00389727
5.52e-07,0.0036918214,5.52e-07,0.0039458605,5.52e-07,0.0040732333,5.52e-07,0.0040914565,5.52e-07,0.0040216073,5.52e-07,0.0041637658,5.52e-07,0.0043042647,5.52e-07,0.0042594559,5.52e-07,0.0042865695,5.52e-07,0.0041624438,5.52e-07,0.0039008951
5.54e-07,0.0036454822,5.54e-07,0.0039810422,5.54e-07,0.0040669036,5.54e-07,0.0040014461,5.54e-07,0.004002634,5.54e-07,0.0041556107,5.54e-07,0.004321394,5.54e-07,0.0043758182,5.54e-07,0.0040533971,5.54e-07,0.0042471187,5.54e-07,0.0039275275
5.56e-07,0.0036819018,5.56e-07,0.0039836611,5.56e-07,0.0041081998,5.56e-07,0.004044035,5.56e-07,0.0040395986,5.56e-07,0.0041574799,5.56e-07,0.0042489376,5.56e-07,0.0042262012,5.56e-07,0.0040121009,5.56e-07,0.00403543,5.56e-07,0.0039387722
5.58e-07,0.0036486653,5.58e-07,0.0039554634,5.58e-07,0.0040196059,5.58e-07,0.0040283687,5.58e-07,0.0039651608,5.58e-07,0.0041938568,5.58e-07,0.0043089357,5.58e-07,0.0043542888,5.58e-07,0.0039781542,5.58e-07,0.0040981318,5.58e-07,0.0039153211
5.6e-07,0.0037141771,5.6e-07,0.0039194953,5.6e-07,0.0041098692,5.6e-07,0.0040151114,5.6e-07,0.0039841514,5.6e-07,0.0041900775,5.6e-07,0.0043510115,5.6e-07,0.0042672753,5.6e-07,0.0041389866,5.6e-07,0.0042691473,5.6e-07,0.0038981577
5.62e-07,0.0036662829,5.62e-07,0.0039572963,5.62e-07,0.0041078716,5.62e-07,0.0040524742,5.62e-07,0.0040330989,5.62e-07,0.0041205077,5.62e-07,0.0042995918,5.62e-07,0.0043650535,5.62e-07,0.0042098286,5.62e-07,0.0042183758,5.62e-07,0.0038367559
5.64e-07,0.0036967811,5.64e-07,0.0038936548,5.64e-07,0.0040778937,5.64e-07,0.0039612642,5.64e-07,0.004028107,5.64e-07,0.0041205077,5.64e-07,0.0042372444,5.64e-07,0.0042555477,5.64e-07,0.0041537844,5.64e-07,0.0040709972,5.64e-07,0.0038579877
5.66e-07,0.0036961148,5.66e-07,0.0039868914,5.66e-07,0.0040612398,5.66e-07,0.0040155188,5.66e-07,0.0040286137,5.66e-07,0.0040546758,5.66e-07,0.0042029563,5.66e-07,0.0044031772,5.66e-07,0.0042718234,5.66e-07,0.0038644141,5.66e-07,0.0037868202
5.68e-07,0.0036972249,5.68e-07,0.0039392249,5.68e-07,0.0040002898,5.68e-07,0.0039769444,5.68e-07,0.0039666509,5.68e-07,0.0040553138,5.68e-07,0.0042567253,5.68e-07,0.0043269279,5.68e-07,0.0041271886,5.68e-07,0.0040693334,5.68e-07,0.0038178174
5.7e-07,0.0036796073,5.7e-07,0.0039187102,5.7e-07,0.0040206099,5.7e-07,0.0039295233,5.7e-07,0.0040016347,5.7e-07,0.0041493452,5.7e-07,0.0042279004,5.7e-07,0.0043572369,5.7e-07,0.0040991423,5.7e-07,0.0040066871,5.7e-07,0.0038408251
5.72e-07,0.003706034,5.72e-07,0.0038706947,5.72e-07,0.0040342622,5.72e-07,0.0039697038,5.72e-07,0.0040146168,5.72e-07,0.0041029453,5.72e-07,0.0041881739,5.72e-07,0.0042858566,5.72e-07,0.0042024795,5.72e-07,0.0039897067,5.72e-07,0.0038096795
5.74e-07,0.0036599908,5.74e-07,0.0038670283,5.74e-07,0.0040099481,5.74e-07,0.0040026563,5.74e-07,0.0041320273,5.74e-07,0.0041292789,5.74e-07,0.0041008843,5.74e-07,0.0042506466,5.74e-07,0.004081443,5.74e-07,0.0038305658,5.74e-07,0.0037699537
5.76e-07,0.0037225415,5.76e-07,0.0039080596,5.76e-07,0.0040375912,5.76e-07,0.0040211407,5.76e-07,0.0040910682,5.76e-07,0.004195109,5.76e-07,0.004149213,5.76e-07,0.0043425639,5.76e-07,0.0040932428,5.76e-07,0.0041252109,5.76e-07,0.0038207024
5.78e-07,0.0037132883,5.78e-07,0.0038957503,5.78e-07,0.0039573247,5.78e-07,0.0041629714,5.78e-07,0.0041744923,5.78e-07,0.0042195525,5.78e-07,0.004169459,5.78e-07,0.0043161632,5.78e-07,0.0040710946,5.78e-07,0.0039321659,5.78e-07,0.0037764634
5.8e-07,0.003664284,5.8e-07,0.0038912103,5.8e-07,0.0039380081,5.8e-07,0.0041529262,5.8e-07,0.0041335332,5.8e-07,0.0041976147,5.8e-07,0.0041632298,5.8e-07,0.0043816795,5.8e-07,0.0041020918,5.8e-07,0.0041269292,5.8e-07,0.0038006541
5.82e-07,0.0036638402,5.82e-07,0.0038709566,5.82e-07,0.0039236895,5.82e-07,0.0041195778,5.82e-07,0.0041550118,5.82e-07,0.0041781846,5.82e-07,0.0041616731,5.82e-07,0.0043621375,5.82e-07,0.0042541223,5.82e-07,0.0040456387,5.82e-07,0.0037959199
5.84e-07,0.0036394121,5.84e-07,0.0038339416,5.84e-07,0.003930347,5.84e-07,0.0041292156,5.84e-07,0.0041115475,5.84e-07,0.0042389827,5.84e-07,0.0041788048,5.84e-07,0.0042780396,5.84e-07,0.0039855046,5.84e-07,0.0039897067,5.84e-07,0.0038047228
5.86e-07,0.0036355627,5.86e-07,0.0037956166,5.86e-07,0.0039230245,5.86e-07,0.0041690008,5.86e-07,0.0040530879,5.86e-07,0.0042120353,5.86e-07,0.0041421927,5.86e-07,0.0043161632,5.86e-07,0.0040651956,5.86e-07,0.0040964126,5.86e-07,0.0038694539
5.88e-07,0.0036035101,5.88e-07,0.0037921246,5.88e-07,0.0038873819,5.88e-07,0.0041493052,5.88e-07,0.0041805012,5.88e-07,0.0043631075,5.88e-07,0.0041437508,5.88e-07,0.0043503805,5.88e-07,0.0040770434,5.88e-07,0.0040134564,5.88e-07,0.0038507378
5.9e-07,0.0035985503,5.9e-07,0.0037791166,5.9e-07,0.0039023766,5.9e-07,0.0041159578,5.9e-07,0.0041215331,5.9e-07,0.0042339712,5.9e-07,0.00417569,5.9e-07,0.0042819483,5.9e-07,0.0039929035,5.9e-07,0.0041556745,5.9e-07,0.0038487401
