JN202305170037_DeltaP,,JN202305170038_DeltaP,,JN202305170039_DeltaP,,JN202305170040_DeltaP,,JN202305170041_DeltaP,,JN202305170042_DeltaP,,JN202305170043_DeltaP,,JN202305170044_DeltaP,,JN202305170046_DeltaP,,JN202305170045_DeltaP,,JN202305170047_DeltaP,
4.14e-07,0.0020922655,4.14e-07,0.0021021967,4.14e-07,0.002045006,4.14e-07,0.0021583685,4.14e-07,0.002023529,4.14e-07,0.0022882367,4.14e-07,0.0021925017,4.14e-07,0.0021105101,4.14e-07,0.0021551,4.14e-07,0.0021711926,4.14e-07,0.00203632
4.16e-07,0.0020533747,4.16e-07,0.0020859728,4.16e-07,0.0020406423,4.16e-07,0.0022048261,4.16e-07,0.0020347333,4.16e-07,0.0022645958,4.16e-07,0.0022598654,4.16e-07,0.0020953671,4.16e-07,0.0022035446,4.16e-07,0.0020761748,4.16e-07,0.0020561211
4.18e-07,0.0020705764,4.18e-07,0.0020743958,4.18e-07,0.0020694961,4.18e-07,0.0022038247,4.18e-07,0.0019624601,4.18e-07,0.0022208721,4.18e-07,0.0021403006,4.18e-07,0.0021813291,4.18e-07,0.0020858359,4.18e-07,0.0020261849,4.18e-07,0.0021039243
4.2e-07,0.0020356274,4.2e-07,0.0020952835,4.2e-07,0.0020580862,4.2e-07,0.0022311723,4.2e-07,0.0020108058,4.2e-07,0.0022566258,4.2e-07,0.0021975564,4.2e-07,0.002217988,4.2e-07,0.00213604,4.2e-07,0.0020726162,4.2e-07,0.0021193523
4.22e-07,0.0020342059,4.22e-07,0.0020552429,4.22e-07,0.0020673194,4.22e-07,0.0021839102,4.22e-07,0.0021112533,4.22e-07,0.0021902234,4.22e-07,0.0021652142,4.22e-07,0.0022443694,4.22e-07,0.0023057091,4.22e-07,0.0021254614,4.22e-07,0.0021325862
4.24e-07,0.0020029827,4.24e-07,0.0020166582,4.24e-07,0.0020590976,4.24e-07,0.0021450964,4.24e-07,0.0021139972,4.24e-07,0.0021809556,4.24e-07,0.0022030191,4.24e-07,0.0021471372,4.24e-07,0.0021957739,4.24e-07,0.0021476022,4.24e-07,0.0020682653
4.26e-07,0.0020338756,4.26e-07,0.0020340851,4.26e-07,0.0020253854,4.26e-07,0.0021825,4.26e-07,0.0020546759,4.26e-07,0.0021388214,4.26e-07,0.0021149784,4.26e-07,0.0020772782,4.26e-07,0.0021541934,4.26e-07,0.0020011889,4.26e-07,0.0020447436
4.28e-07,0.0020527141,4.28e-07,0.0020340851,4.28e-07,0.0020035778,4.28e-07,0.0022329779,4.28e-07,0.0020008425,4.28e-07,0.0021902234,4.28e-07,0.0022072811,4.28e-07,0.0021950004,4.28e-07,0.0021559503,4.28e-07,0.0021083306,4.28e-07,0.0020647598
4.3e-07,0.0020760542,4.3e-07,0.0020515115,4.3e-07,0.0019990492,4.3e-07,0.0022408199,4.3e-07,0.0020085683,4.3e-07,0.0021167926,4.3e-07,0.002230281,4.3e-07,0.0020523698,4.3e-07,0.0020650751,4.3e-07,0.0020633491,4.3e-07,0.0020537125
4.32e-07,0.0020649838,4.32e-07,0.0020238503,4.32e-07,0.0019832868,4.32e-07,0.0021921606,4.32e-07,0.0020058244,4.32e-07,0.0021675667,4.32e-07,0.0022088392,4.32e-07,0.0021881806,4.32e-07,0.002229525,4.32e-07,0.002069761,4.32e-07,0.00209649
4.34e-07,0.0019898303,4.34e-07,0.0019933819,4.34e-07,0.0020267265,4.34e-07,0.0021851228,4.34e-07,0.0020786035,4.34e-07,0.0021547843,4.34e-07,0.0021925017,4.34e-07,0.0021618004,4.34e-07,0.0021853931,4.34e-07,0.0020026406,4.34e-07,0.0020905756
4.36e-07,0.0020168964,4.36e-07,0.0020237109,4.36e-07,0.0020283973,4.36e-07,0.002161189,4.36e-07,0.0020514417,4.36e-07,0.0022253282,4.36e-07,0.0021975564,4.36e-07,0.0021500818,4.36e-07,0.0021541934,4.36e-07,0.0021247596,4.36e-07,0.0020809546
4.38e-07,0.0020382549,4.38e-07,0.0020129359,4.38e-07,0.001973724,4.38e-07,0.0021101048,4.38e-07,0.0019878906,4.38e-07,0.0021959767,4.38e-07,0.0021496429,4.38e-07,0.0021060929,4.38e-07,0.0023463827,4.38e-07,0.00198621,4.38e-07,0.0020767967
4.4e-07,0.0020346437,4.4e-07,0.0019593304,4.4e-07,0.0019851224,4.4e-07,0.0021167337,4.4e-07,0.0020168,4.4e-07,0.0022250146,4.4e-07,0.0021005562,4.4e-07,0.0021261345,4.4e-07,0.0021256595,4.4e-07,0.0019761948,4.4e-07,0.0020749324
4.42e-07,0.0020441709,4.42e-07,0.001992048,4.42e-07,0.0019685247,4.42e-07,0.0021237719,4.42e-07,0.0019726851,4.42e-07,0.0021841566,4.42e-07,0.002167563,4.42e-07,0.0021920877,4.42e-07,0.0021671834,4.42e-07,0.0020969105,4.42e-07,0.0021086275
4.44e-07,0.0020095517,4.44e-07,0.0019360456,4.44e-07,0.0020057538,4.44e-07,0.0021008526,4.44e-07,0.0020120635,4.44e-07,0.0021484029,4.44e-07,0.0021554884,4.44e-07,0.002237038,4.44e-07,0.0022026941,4.44e-07,0.0021661841,4.44e-07,0.0020589603
4.46e-07,0.0020606043,4.46e-07,0.001921016,4.46e-07,0.0020344427,4.46e-07,0.0020791329,4.46e-07,0.0020367259,4.46e-07,0.0021643655,4.46e-07,0.0021683283,4.46e-07,0.002216995,4.46e-07,0.0021870942,4.46e-07,0.0021033222,4.46e-07,0.0020771264
4.48e-07,0.0019946548,4.48e-07,0.0019550673,4.48e-07,0.0020117995,4.48e-07,0.00214851,4.48e-07,0.0020127983,4.48e-07,0.0021426505,4.48e-07,0.0021449719,4.48e-07,0.0021588546,4.48e-07,0.0022399076,4.48e-07,0.0020104577,4.48e-07,0.0020428798
4.5e-07,0.0020040742,4.5e-07,0.0019540037,4.5e-07,0.0019730537,4.5e-07,0.0021261836,4.5e-07,0.0019993398,4.5e-07,0.0022058717,4.5e-07,0.0021589862,4.5e-07,0.0020914283,4.5e-07,0.0021178864,4.5e-07,0.0020662043,4.5e-07,0.0020633403
4.52e-07,0.0020860191,4.52e-07,0.0019564012,4.52e-07,0.0019633258,4.52e-07,0.0020608264,4.52e-07,0.0020477015,4.52e-07,0.0021784033,4.52e-07,0.0021418578,4.52e-07,0.0021476173,4.52e-07,0.0022026941,4.52e-07,0.0022525904,4.52e-07,0.0021158468
4.54e-07,0.0020360651,4.54e-07,0.0019109035,4.54e-07,0.0019624792,4.54e-07,0.0020600222,4.54e-07,0.0020023452,4.54e-07,0.0021407465,4.54e-07,0.0021656232,4.54e-07,0.0020699468,4.54e-07,0.0022814879,4.54e-07,0.0021376316,4.54e-07,0.0020634478
4.56e-07,0.0020254399,4.56e-07,0.0019191505,4.56e-07,0.0019515863,4.56e-07,0.0020576105,4.56e-07,0.0020357296,4.56e-07,0.0021634032,4.56e-07,0.002197939,4.56e-07,0.0020357538,4.56e-07,0.0020849856,4.56e-07,0.00214835,4.56e-07,0.0020542571
4.58e-07,0.0020108656,4.58e-07,0.0019792854,4.58e-07,0.0019881453,4.58e-07,0.002082546,4.58e-07,0.002042965,4.58e-07,0.0021895745,4.58e-07,0.0021106901,4.58e-07,0.0020792312,4.58e-07,0.0021291194,4.58e-07,0.0020683112,4.58e-07,0.0020674984
4.6e-07,0.0019685791,4.6e-07,0.0019476224,4.6e-07,0.0020149872,4.6e-07,0.002096029,4.6e-07,0.0021025313,4.6e-07,0.0021991569,4.6e-07,0.0020289039,4.6e-07,0.0020870427,4.6e-07,0.0021732533,4.6e-07,0.0020990619,4.6e-07,0.0021011932
4.62e-07,0.0020094442,4.62e-07,0.0019743599,4.62e-07,0.0019899919,4.62e-07,0.0021046745,4.62e-07,0.0020312541,4.62e-07,0.0021713949,4.62e-07,0.002067066,4.62e-07,0.0020767972,4.62e-07,0.0021135195,4.62e-07,0.0021961867,4.62e-07,0.0021115809
4.64e-07,0.0020722204,4.64e-07,0.0019384429,4.64e-07,0.0019448705,4.64e-07,0.0019811818,4.64e-07,0.0020379839,4.64e-07,0.00215765,4.64e-07,0.0021305496,4.64e-07,0.0019746674,4.64e-07,0.0021974747,4.64e-07,0.0020940534,4.64e-07,0.0020909053
4.66e-07,0.0020339834,4.66e-07,0.0018844364,4.66e-07,0.0019146758,4.66e-07,0.0019212542,4.66e-07,0.0020758596,4.66e-07,0.0021688426,4.66e-07,0.002141475,4.66e-07,0.0019927563,4.66e-07,0.0021178864,4.66e-07,0.0021454487,4.66e-07,0.0020654195
4.68e-07,0.0020546885,4.68e-07,0.0019395064,4.68e-07,0.0019525865,4.68e-07,0.0019868228,4.68e-07,0.0020255216,4.68e-07,0.0021602237,4.68e-07,0.002181577,4.68e-07,0.001942939,4.68e-07,0.0021949233,4.68e-07,0.002173346,4.68e-07,0.0020448512
4.7e-07,0.0020363955,4.7e-07,0.0019215478,4.7e-07,0.0019899919,4.7e-07,0.0020161872,4.7e-07,0.0020825886,4.7e-07,0.0021895745,4.7e-07,0.002206133,4.7e-07,0.0020499039,4.7e-07,0.0020797662,4.7e-07,0.0021311715,4.7e-07,0.0020552466
4.72e-07,0.0019405364,4.72e-07,0.0019637153,4.72e-07,0.0020914685,4.72e-07,0.0021084966,4.72e-07,0.002074112,4.72e-07,0.0022674832,4.72e-07,0.0021204411,4.72e-07,0.0020176636,4.72e-07,0.0021516399,4.72e-07,0.0020654544,4.72e-07,0.0020255952
4.74e-07,0.0019957458,4.74e-07,0.0019873925,4.74e-07,0.0020445003,4.74e-07,0.002071884,4.74e-07,0.0020105608,4.74e-07,0.0022141563,4.74e-07,0.0021231472,4.74e-07,0.0020587083,4.74e-07,0.0021325797,4.74e-07,0.0020683112,4.74e-07,0.0020432095
4.76e-07,0.0020333226,4.76e-07,0.0019540037,4.76e-07,0.0019827811,4.76e-07,0.002029459,4.76e-07,0.001969941,4.76e-07,0.002152232,4.76e-07,0.0020888653,4.76e-07,0.0020469909,4.76e-07,0.002177564,4.76e-07,0.0022168758,4.76e-07,0.0020243907
4.78e-07,0.0020476743,4.78e-07,0.0019186187,4.78e-07,0.0019859686,4.78e-07,0.0020240287,4.78e-07,0.0019866333,4.78e-07,0.0022093863,4.78e-07,0.0020787569,4.78e-07,0.0020240352,4.78e-07,0.0021585601,4.78e-07,0.0020868934,4.78e-07,0.0020354453
4.8e-07,0.0020274071,4.8e-07,0.0019472213,4.8e-07,0.0019894862,4.8e-07,0.0020037061,4.8e-07,0.0019913698,4.8e-07,0.002270998,4.8e-07,0.0020690057,4.8e-07,0.0020508969,4.8e-07,0.0020356323,4.8e-07,0.0021011687,4.8e-07,0.0019795408
4.82e-07,0.0020104279,4.82e-07,0.0019183572,4.82e-07,0.0019878154,4.82e-07,0.0019978804,4.82e-07,0.0019983435,4.82e-07,0.0022387379,4.82e-07,0.0021110727,4.82e-07,0.0020977999,4.82e-07,0.0020771564,4.82e-07,0.0020833348,4.82e-07,0.0019744008
4.84e-07,0.0019895071,4.84e-07,0.0019506826,4.84e-07,0.0019790877,4.84e-07,0.0020511786,4.84e-07,0.0019941134,4.84e-07,0.0022345961,4.84e-07,0.0020970595,4.84e-07,0.0020880357,4.84e-07,0.002030415,4.84e-07,0.0020647526,4.84e-07,0.0019373151
4.86e-07,0.0019892845,4.86e-07,0.001954806,4.86e-07,0.0019376597,4.86e-07,0.002015976,4.86e-07,0.0018789663,4.86e-07,0.0022464162,4.86e-07,0.0021251121,4.86e-07,0.0020787513,4.86e-07,0.002070236,4.86e-07,0.0019711864,4.86e-07,0.0019954061
4.88e-07,0.0019280444,4.88e-07,0.0019875322,4.88e-07,0.0019366483,4.88e-07,0.0020246219,4.88e-07,0.0019868943,4.88e-07,0.0023131319,4.88e-07,0.0021040791,4.88e-07,0.0020792312,4.88e-07,0.0020970691,4.88e-07,0.0020233279,4.88e-07,0.0020042672
4.9e-07,0.0019318784,4.9e-07,0.0019231432,4.9e-07,0.0019582915,4.9e-07,0.0020749022,4.9e-07,0.0019996015,4.9e-07,0.0022863117,4.9e-07,0.0020713545,4.9e-07,0.0020792312,4.9e-07,0.0020685352,4.9e-07,0.0019676278,4.9e-07,0.0020011987
4.92e-07,0.0019638694,4.92e-07,0.0019468206,4.92e-07,0.0019265907,4.92e-07,0.0020089382,4.92e-07,0.0019774213,4.92e-07,0.0022744916,4.92e-07,0.0020203271,4.92e-07,0.002068474,4.92e-07,0.0021585601,4.92e-07,0.0019969305,4.92e-07,0.0019673964
4.94e-07,0.0019482041,4.94e-07,0.0019627826,4.94e-07,0.001907806,4.94e-07,0.0020582164,4.94e-07,0.0019931174,4.94e-07,0.0022649311,4.94e-07,0.0020736768,4.94e-07,0.0021261345,4.94e-07,0.0019594503,4.94e-07,0.0020726162,4.94e-07,0.0020388365
4.96e-07,0.0019318784,4.96e-07,0.0019708988,4.96e-07,0.0019549388,4.96e-07,0.0020284439,4.96e-07,0.0019133637,4.96e-07,0.0022649311,4.96e-07,0.0021243216,4.96e-07,0.002083617,4.96e-07,0.0020789157,4.96e-07,0.0020690593,4.96e-07,0.0020002166
4.98e-07,0.0019364802,4.98e-07,0.0019573341,4.98e-07,0.0019170281,4.98e-07,0.0019986846,4.98e-07,0.0019031394,4.98e-07,0.0021697844,4.98e-07,0.002078349,4.98e-07,0.0021466562,4.98e-07,0.0020512321,4.98e-07,0.0019133328,4.98e-07,0.0020008762
5e-07,0.0019313328,5e-07,0.0019717007,5e-07,0.0019312846,5e-07,0.002045749,5e-07,0.0019096235,5e-07,0.0022125666,5e-07,0.0020460321,5e-07,0.0019903223,5e-07,0.0021083564,5e-07,0.0019012091,5e-07,0.0019595248
5.02e-07,0.0019377943,5.02e-07,0.0019037202,5.02e-07,0.0019661724,5.02e-07,0.0020467504,5.02e-07,0.001951991,5.02e-07,0.0022575874,5.02e-07,0.0020709718,5.02e-07,0.0020093722,5.02e-07,0.0021308204,5.02e-07,0.0020712127,5.02e-07,0.0019626936
5.04e-07,0.0019534593,5.04e-07,0.001926735,5.04e-07,0.0019634906,5.04e-07,0.0020010963,5.04e-07,0.0019769147,5.04e-07,0.0022547008,5.04e-07,0.0020810792,5.04e-07,0.0020176636,5.04e-07,0.0021620202,5.04e-07,0.0020033424,5.04e-07,0.0019538328
5.06e-07,0.0019634315,5.06e-07,0.0019601239,5.06e-07,0.0019213918,5.06e-07,0.001991238,5.06e-07,0.0019729298,5.06e-07,0.0022381109,5.06e-07,0.0021204411,5.06e-07,0.0020655598,5.06e-07,0.0021213465,5.06e-07,0.0020018907,5.06e-07,0.0019550372
5.08e-07,0.0019692397,5.08e-07,0.0019450943,5.08e-07,0.0019244145,5.08e-07,0.0020083319,5.08e-07,0.0018729888,5.08e-07,0.0021455369,5.08e-07,0.0020215015,5.08e-07,0.0019908035,5.08e-07,0.0020139646,5.08e-07,0.0020469204,5.08e-07,0.0019702425
5.1e-07,0.0019363725,5.1e-07,0.0019952476,5.1e-07,0.0019492341,5.1e-07,0.0020023088,5.1e-07,0.0019024042,5.1e-07,0.0020772107,5.1e-07,0.0020581065,5.1e-07,0.0019859048,5.1e-07,0.0019265473,5.1e-07,0.0020204729,5.1e-07,0.0019475955
5.12e-07,0.0019168735,5.12e-07,0.0019367166,5.12e-07,0.0019639961,5.12e-07,0.0020515739,5.12e-07,0.0018916734,5.12e-07,0.0020149511,5.12e-07,0.0020269388,5.12e-07,0.001947806,5.12e-07,0.0020901489,5.12e-07,0.0019090726,5.12e-07,0.0019261529
5.14e-07,0.0019302343,5.14e-07,0.0019240759,5.14e-07,0.0019401766,5.14e-07,0.0020650569,5.14e-07,0.00191436,5.14e-07,0.0021547843,5.14e-07,0.0020865418,5.14e-07,0.0019644219,5.14e-07,0.0020494752,5.14e-07,0.0021261647,5.14e-07,0.0019681635
5.16e-07,0.0018869643,5.16e-07,0.0019133008,5.16e-07,0.0018859983,5.16e-07,0.0019978804,5.16e-07,0.001890939,5.16e-07,0.0021512695,5.16e-07,0.0019926571,5.16e-07,0.0020269493,5.16e-07,0.0020244012,5.16e-07,0.0020333447,5.16e-07,0.0019514239
5.18e-07,0.0019105197,5.18e-07,0.0019446933,5.18e-07,0.0018950552,5.18e-07,0.0020280487,5.18e-07,0.0019637018,5.18e-07,0.0021886337,5.18e-07,0.0020970595,5.18e-07,0.0020606613,5.18e-07,0.0020382421,5.18e-07,0.0018705031,5.18e-07,0.001980853
5.2e-07,0.0018872943,5.2e-07,0.0019822058,5.2e-07,0.0018717415,5.2e-07,0.0019956664,5.2e-07,0.0019141152,5.2e-07,0.0021748887,5.2e-07,0.0020094279,5.2e-07,0.0019092259,5.2e-07,0.0019551374,5.2e-07,0.0018983539,5.2e-07,0.0019554745
5.22e-07,0.0019262927,5.22e-07,0.0019510833,5.22e-07,0.00189522,5.22e-07,0.002040108,5.22e-07,0.0019173487,5.22e-07,0.0021222315,5.22e-07,0.0020581065,5.22e-07,0.0019341345,5.22e-07,0.0020468654,5.22e-07,0.001991922,5.22e-07,0.0019380823
5.24e-07,0.0019212529,5.24e-07,0.001937109,5.24e-07,0.0019131701,5.24e-07,0.0020521802,5.24e-07,0.0018567864,5.24e-07,0.0021640521,5.24e-07,0.0020472063,5.24e-07,0.0020069394,5.24e-07,0.001892796,5.24e-07,0.0019326169,5.24e-07,0.0019892766
5.26e-07,0.0019710993,5.26e-07,0.0019500112,5.26e-07,0.0018576503,5.26e-07,0.00200049,5.26e-07,0.0018891912,5.26e-07,0.0021873575,5.26e-07,0.0019599574,5.26e-07,0.0020748442,5.26e-07,0.0019612073,5.26e-07,0.0020690593,5.26e-07,0.0019867602
5.28e-07,0.0019341828,5.28e-07,0.0019489476,5.28e-07,0.0018380297,5.28e-07,0.0019731421,5.28e-07,0.0018024471,5.28e-07,0.0021704324,5.28e-07,0.0020082535,5.28e-07,0.0020426041,5.28e-07,0.0020451646,5.28e-07,0.0019497473,5.28e-07,0.0019663069
5.3e-07,0.0018780907,5.3e-07,0.0019617192,5.3e-07,0.0019089821,5.3e-07,0.0019761608,5.3e-07,0.0017967306,5.3e-07,0.0021458508,5.3e-07,0.0020658919,5.3e-07,0.001983952,5.3e-07,0.0020105042,5.3e-07,0.0019111796,5.3e-07,0.0019735263
5.32e-07,0.0018928798,5.32e-07,0.0019952476,5.32e-07,0.0019767354,5.32e-07,0.0019568522,5.32e-07,0.0018590244,5.32e-07,0.0020890308,5.32e-07,0.0020164214,5.32e-07,0.0020157108,5.32e-07,0.0019905916,5.32e-07,0.0019340684,5.32e-07,0.0019619267
5.34e-07,0.0019062407,5.34e-07,0.0019646483,5.34e-07,0.0019083116,5.34e-07,0.0019405622,5.34e-07,0.0018817103,5.34e-07,0.0021579852,5.34e-07,0.001986837,5.34e-07,0.0019834705,5.34e-07,0.0018737359,5.34e-07,0.0018212165,5.34e-07,0.0019439895
5.36e-07,0.0019804107,5.36e-07,0.001932724,5.36e-07,0.0018709062,5.36e-07,0.0019536365,5.36e-07,0.001902894,5.36e-07,0.0020845537,5.36e-07,0.0020043477,5.36e-07,0.002013278,5.36e-07,0.0019542871,5.36e-07,0.0020426137,5.36e-07,0.0019403762
5.38e-07,0.0019495181,5.38e-07,0.0019195515,5.38e-07,0.0018589912,5.38e-07,0.0020039168,5.38e-07,0.0018719926,5.38e-07,0.0021068968,5.38e-07,0.0020499376,5.38e-07,0.0020552825,5.38e-07,0.0019637607,5.38e-07,0.0019697812,5.38e-07,0.0019044949
5.4e-07,0.001908215,5.4e-07,0.0019528096,5.4e-07,0.0018492633,5.4e-07,0.0019916468,5.4e-07,0.0018480649,5.4e-07,0.0021305161,5.4e-07,0.0020370726,5.4e-07,0.0021041399,5.4e-07,0.0021412594,5.4e-07,0.0019497473,5.4e-07,0.0019542701
5.42e-07,0.0018385391,5.42e-07,0.0019296642,5.42e-07,0.0019192043,5.42e-07,0.0019663021,5.42e-07,0.0018074452,5.42e-07,0.0021614998,5.42e-07,0.0020203271,5.42e-07,0.0020552825,5.42e-07,0.0019655179,5.42e-07,0.001966178,5.42e-07,0.0018795539
5.44e-07,0.0018260545,5.44e-07,0.0018736612,5.44e-07,0.0019532568,5.44e-07,0.0019238641,5.44e-07,0.0018047006,5.44e-07,0.002120621,5.44e-07,0.0020008511,5.44e-07,0.0020435653,5.44e-07,0.0020503257,5.44e-07,0.0019754914,5.44e-07,0.0019502267
5.46e-07,0.0018563946,5.46e-07,0.0019283303,5.46e-07,0.0019156872,5.46e-07,0.0019838049,5.46e-07,0.0018423317,5.46e-07,0.0020685918,5.46e-07,0.0019755289,5.46e-07,0.0020479509,5.46e-07,0.0019655179,5.46e-07,0.0020712127,5.46e-07,0.0019549294
5.48e-07,0.0019398762,5.48e-07,0.0019287313,5.48e-07,0.0018405468,5.48e-07,0.0019202526,5.48e-07,0.0018916734,5.48e-07,0.0021624407,5.48e-07,0.0019872196,5.48e-07,0.002062134,5.48e-07,0.0019204774,5.48e-07,0.0019997854,5.48e-07,0.0019275796
5.5e-07,0.0018975897,5.5e-07,0.0019017239,5.5e-07,0.0018895263,5.5e-07,0.0019693202,5.5e-07,0.0018667497,5.5e-07,0.0021231731,5.5e-07,0.001994214,5.5e-07,0.00209732,5.5e-07,0.0020287121,5.5e-07,0.0018033361,5.5e-07,0.0018989175
5.52e-07,0.0019083227,5.52e-07,0.0018679335,5.52e-07,0.0019121696,5.52e-07,0.0020228166,5.52e-07,0.0018562967,5.52e-07,0.0020976497,5.52e-07,0.0019961789,5.52e-07,0.0020889957,5.52e-07,0.0019706811,5.52e-07,0.0019111796,5.52e-07,0.0019350139
5.54e-07,0.0018938637,5.54e-07,0.001859957,5.54e-07,0.0019061242,5.54e-07,0.0020505725,5.54e-07,0.0018759776,5.54e-07,0.0020842399,5.54e-07,0.0020320178,5.54e-07,0.0020933824,5.54e-07,0.0019386871,5.54e-07,0.0019461906,5.54e-07,0.0019446419
5.56e-07,0.0018992337,5.56e-07,0.0018574289,5.56e-07,0.0018591668,5.56e-07,0.0019868228,5.56e-07,0.0018562967,5.56e-07,0.0020373152,5.56e-07,0.0019517634,5.56e-07,0.0019873776,5.56e-07,0.0019992713,5.56e-07,0.001991922,5.56e-07,0.0019317376
5.58e-07,0.001892004,5.58e-07,0.0018482491,5.58e-07,0.0018420526,5.58e-07,0.0019562463,5.58e-07,0.0018844543,5.58e-07,0.0021062696,5.58e-07,0.0019829313,5.58e-07,0.0019942292,5.58e-07,0.0020338753,5.58e-07,0.0019240516,5.58e-07,0.0019744008
5.6e-07,0.0019244334,5.6e-07,0.0019037202,5.6e-07,0.0017915673,5.6e-07,0.0019351324,5.6e-07,0.001850564,5.6e-07,0.0020995538,5.6e-07,0.0019848708,5.6e-07,0.0021163689,5.6e-07,0.0019672208,5.6e-07,0.0018883371,5.6e-07,0.0019285617
5.62e-07,0.0019234426,5.62e-07,0.0018914805,5.62e-07,0.0018378649,5.62e-07,0.0018997319,5.62e-07,0.0018567864,5.62e-07,0.0020494487,5.62e-07,0.001955261,5.62e-07,0.0020176636,5.62e-07,0.002059005,5.62e-07,0.0018197648,5.62e-07,0.0019519757
5.64e-07,0.0019725207,5.64e-07,0.0019026563,5.64e-07,0.001875259,5.64e-07,0.0018709741,5.64e-07,0.0018470687,5.64e-07,0.0020159136,5.64e-07,0.0019505891,5.64e-07,0.0020059464,5.64e-07,0.0019075434,5.64e-07,0.0019590626,5.64e-07,0.001922217
5.66e-07,0.0019070089,5.66e-07,0.001876451,5.66e-07,0.0019000894,5.66e-07,0.0018552904,5.66e-07,0.0018762226,5.66e-07,0.0021017923,5.66e-07,0.001974737,5.66e-07,0.0019790849,5.66e-07,0.0019949607,5.66e-07,0.0020883433,5.66e-07,0.0018979354
5.68e-07,0.0019192786,5.68e-07,0.0018808447,5.68e-07,0.0019076412,5.68e-07,0.0018567008,5.68e-07,0.0018687584,5.68e-07,0.002110725,5.68e-07,0.0019693004,5.68e-07,0.0019453719,5.68e-07,0.0019646676,5.68e-07,0.0019326169,5.68e-07,0.0019192634
5.7e-07,0.0018451157,5.7e-07,0.0018937469,5.7e-07,0.0018635197,5.7e-07,0.0019029481,5.7e-07,0.0019769147,5.7e-07,0.0020890308,5.7e-07,0.0019950056,5.7e-07,0.0019658948,5.7e-07,0.0019075434,5.7e-07,0.001835492,5.7e-07,0.0018543905
5.72e-07,0.0018969291,5.72e-07,0.0019009304,5.72e-07,0.0018309837,5.72e-07,0.001875403,5.72e-07,0.0019587199,5.72e-07,0.0021496797,5.72e-07,0.0019428039,5.72e-07,0.0020479509,5.72e-07,0.0020910555,5.72e-07,0.0018204666,5.72e-07,0.0019600696
5.74e-07,0.0018344829,5.74e-07,0.001914626,5.74e-07,0.0018444048,5.74e-07,0.0019667107,5.74e-07,0.0018525565,5.74e-07,0.0021056207,5.74e-07,0.002010576,5.74e-07,0.0020572352,5.74e-07,0.0019118562,5.74e-07,0.0019883169,5.74e-07,0.0019442047
5.76e-07,0.0018875098,5.76e-07,0.0018775146,5.76e-07,0.0018460758,5.76e-07,0.0019689249,5.76e-07,0.0018625191,5.76e-07,0.0020883819,5.76e-07,0.0020643347,5.76e-07,0.0019912834,5.76e-07,0.0018408891,5.76e-07,0.0020497753,5.76e-07,0.0019356734
5.78e-07,0.0019158826,5.78e-07,0.0018872262,5.78e-07,0.0018509452,5.78e-07,0.0019313104,5.78e-07,0.0019133637,5.78e-07,0.0021065832,5.78e-07,0.0021052274,5.78e-07,0.0020411324,5.78e-07,0.0019230871,5.78e-07,0.0018811752,5.78e-07,0.0019127037
5.8e-07,0.0018566169,5.8e-07,0.0018809754,5.8e-07,0.0017999539,5.8e-07,0.0019214522,5.8e-07,0.001923327,5.8e-07,0.0020452861,5.8e-07,0.002033575,5.8e-07,0.0020801912,5.8e-07,0.002030415,5.8e-07,0.0019247533,5.8e-07,0.0019235288
5.82e-07,0.0018222134,5.82e-07,0.0018646125,5.82e-07,0.0018066588,5.82e-07,0.0018774188,5.82e-07,0.001845827,5.82e-07,0.0020829639,5.82e-07,0.0020308446,5.82e-07,0.0019829907,5.82e-07,0.002070236,5.82e-07,0.001966178,5.82e-07,0.0019463911
5.84e-07,0.0018436868,5.84e-07,0.0018857616,5.84e-07,0.0018576503,5.84e-07,0.0018918905,5.84e-07,0.0019031394,5.84e-07,0.0020653908,5.84e-07,0.0020425352,5.84e-07,0.0019126199,5.84e-07,0.0019672208,5.84e-07,0.0019197449,5.84e-07,0.0019414731
5.86e-07,0.0018605585,5.86e-07,0.0018942786,5.86e-07,0.0018420526,5.86e-07,0.0019568522,5.86e-07,0.001883458,5.86e-07,0.0020165618,5.86e-07,0.0020164214,5.86e-07,0.0019668548,5.86e-07,0.0020529353,5.86e-07,0.0019476422,5.86e-07,0.0019490223
5.88e-07,0.0018464294,5.88e-07,0.0019287313,5.88e-07,0.0019000894,5.88e-07,0.0019099989,5.88e-07,0.0019245843,5.88e-07,0.0019961225,5.88e-07,0.001993065,5.88e-07,0.0019092259,5.88e-07,0.0019403901,5.88e-07,0.0018962007,5.88e-07,0.0019530657
5.9e-07,0.0019133628,5.9e-07,0.0019240759,5.9e-07,0.0018682242,5.9e-07,0.0019663021,5.9e-07,0.0018772187,5.9e-07,0.0020618967,5.9e-07,0.0019447436,5.9e-07,0.0019448919,5.9e-07,0.002030415,5.9e-07,0.0018247735,5.9e-07,0.0019307482
5.92e-07,0.001883238,5.92e-07,0.001910241,5.92e-07,0.0018142102,5.92e-07,0.0019461903,5.92e-07,0.0019340409,5.92e-07,0.002074972,5.92e-07,0.0020600462,5.92e-07,0.0019360875,5.92e-07,0.0019880405,5.92e-07,0.0018162081,5.92e-07,0.0019503342
