% Model:              FINAL_cavity_quartz.mph
% Version:            COMSOL 5.6.0.401
% Date:               Apr 7 2023, 14:29
% Table:              Table 26 - power_refl
% freq (GHz)             abs(emw.S11)^2 (1)
11.0005                  0.9151592347195253
11.002                   0.9089783671869818
11.0035                  0.9023655806239474
11.005                   0.8953699049094211
11.0065                  0.8880617382177051
11.008000000000001       0.8805516519986247
11.009500000000001       0.8729854964424878
11.011000000000003       0.8655569580980735
11.012500000000003       0.8585263006431689
11.014000000000003       0.8521768116220464
11.015500000000003       0.8468136892654751
11.017000000000003       0.8427352210363168
11.018500000000001       0.8402034069886969
11.020000000000001       0.839365642310173
11.021500000000001       0.8402895602796234
11.023000000000001       0.8429125050587238
11.024500000000002       0.8470836347374078
11.026                   0.8525551309035995
11.0275                  0.8590227810418284
11.029                   0.8661784316102479
11.0305                  0.8737258963246587
11.032                   0.881413214625032
11.0335                  0.8890452484942216
11.035                   0.8964589179309778
11.0365                  0.9035448034322778
11.038                   0.9102241460893618
11.0395                  0.9164943294541635
11.041                   0.9222950940705925
11.0425                  0.9276550209323168
11.044                   0.9325722243287656
11.0455                  0.937098105295812
11.047                   0.9412419433798624
11.0485                  0.9450322243303465
11.05                    0.9485046514354085
11.0515                  0.951687123871
11.053                   0.9545653389973683
11.0545                  0.9572263127241807
11.056000000000001       0.9596513779620081
11.057500000000003       0.9618822713841908
11.059000000000003       0.9639329044435112
11.060500000000003       0.9658127045873408
11.062000000000003       0.9675440303358258
11.063500000000003       0.9691151295621981
11.065000000000001       0.970584440632015
11.066500000000001       0.9719463063746057
11.068000000000001       0.9732024546854984
11.069500000000001       0.9743676484863173
11.071000000000002       0.9754494930498349
11.072500000000002       0.9764547615599029
11.074                   0.9773896610798836
11.0755                  0.9782693505994473
11.077                   0.9790710593356867
11.0785                  0.9798353341892976
11.08                    0.9805437179911086
11.0815                  0.9811979470345925
11.083                   0.9818334926282288
11.0845                  0.9824076173236795
11.086                   0.9829675200847038
11.0875                  0.9834754789559758
11.089                   0.9839716250723572
11.0905                  0.9844506626747388
11.092                   0.9848776196028205
11.0935                  0.9852691150648994
11.095                   0.9856747042293922
11.0965                  0.9860164221357831
11.098                   0.9863707454075664
11.0995                  0.9867125486998324
